ns_Segment,ns_Sub_Segment,ns_Sub_Sub_Segment,ns_Segment_amz,ns_price,source_offer_price,brand,series,actual_model_no,ns_model_no,ns_model_name,ns_DisplayName,ns_no_of_review,ns_review_rating,ns_model_number,source_product_id,source_affiliates,ns_B2B,breadcrumb,ns_product_name,ns_Other_forms,ns_Title,ns_upc1,ns_Ean1,ns_ean_list,manufacturer,product_warranty,Product_Description,ns_Studio,ns_Specifications,ns_Publisher,ns_Features,ns_Image_URLS,ns_URL,ns_Benefits,ns_Applications,Size,Color,Shipping,Return,ns_instock,ns_Image_Path,ns_active_flag,ns_merch_cat_path1,ns_merch_cat_path2,ns_norma_merch_cat_path1,ns_norma_merch_cat_path2,ns_salesrank,omni_b2b_psv,short_description,How_to_use,Ingredients
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Cosmic Chrome Nail Polish,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush. Long lasting color in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_4f2a5015-8cd1-4164-b12f-ca63e36051fa.jpg |~| https://ellementco.com/cdn/shop/files/2_5cd64ac0-4f24-4401-8b88-4b8b879cd7d1.jpg |~| https://ellementco.com/cdn/shop/files/4_1c237b52-3f95-48bb-9805-2be2efc59078.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/cosmic-chrome-nail-polish-10ml,,,,Metallic Blue & Purple,,,,,,,,,,,,,"Dry Manicure (cut, file, shape).  ~ Apply Base Coat, allow it to dry. ~ Apply the first coat of color, allow it to dry.  ~ Apply the second coat of color and allow it to dry. ~ Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.  ~","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Cotton Candy Bright Pink Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_35b8b39d-ff54-48dd-a1b6-b75142984bb1.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/cotton-candy-bright-pink-nail-polish,,,,Pink,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Desk-to-Dinner Nude Pink Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_45f8d8f5-402b-4a1d-b34d-9566215258dc.jpg |~| https://ellementco.com/cdn/shop/files/3_de1bf102-d61d-4a25-aff2-40d712c7b0d3.jpg |~| https://ellementco.com/cdn/shop/files/6_71a8d07f-6a2c-4c85-8ba8-3f75e40e55e2.jpg |~| https://ellementco.com/cdn/shop/files/8_de2563e5-1611-4b20-ab96-321aed298c80.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/desk-to-dinner-nude-pink-nail-polish,,,,Nude,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Dollhouse Orange Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/4_1371adaa-2652-418d-b43b-f6260389432b.png,https://ellementco.com//collections/vegan-nail-polishes/products/dollhouse-orange-nail-polish,,,,Pink,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Dull Gold Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_3e077202-015b-4ad4-bd93-277e085a575f.jpg |~| https://ellementco.com/cdn/shop/files/EF5D07FD-E563-42AB-93E3-67412C2BB8FD.jpg |~| https://ellementco.com/cdn/shop/files/3_1_fd602275-1b38-4044-826d-ff8091252d45.png |~| https://ellementco.com/cdn/shop/files/9_3c86b848-1891-446c-ae91-5028db7e636b.jpg |~| https://ellementco.com/cdn/shop/files/F736C13D-1893-4B9E-87C7-31C0D83ABED4.jpg |~| https://ellementco.com/cdn/shop/files/A6155CA5-5B03-4C26-8A8A-6598F7BB84A3.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/dull-gold-nail-polish,,,,Metallic Gold,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Dusk Nail Polish 10ml,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene. Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/Dusk6.jpg |~| https://ellementco.com/cdn/shop/files/Dusk2.jpg |~| https://ellementco.com/cdn/shop/files/Dusk5.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/dusk-nail-polish-10ml,,,,Brown,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Earl Grey Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_cef4dfc5-b441-42d7-b5b5-90b51d12604f.png,https://ellementco.com//collections/vegan-nail-polishes/products/earl-grey-nail-polish,,,,Grey,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Emerald Elegance Nail Polish,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush. Long lasting color in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_e79ee82b-eb41-44d5-ac90-1f26fb510957.jpg |~| https://ellementco.com/cdn/shop/files/2_91b83f8a-18b7-4d10-9b3d-83a4b135482d.jpg |~| https://ellementco.com/cdn/shop/files/4_137f6591-2958-4243-bd79-8e34ace82130.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/emerald-elegance-nail-polish-10ml,,,,Metallic Green,,,,,,,,,,,,,"Dry Manicure (cut, file, shape).  ~ Apply Base Coat, allow it to dry. ~ Apply the first coat of color, allow it to dry.  ~ Apply the second coat of color and allow it to dry.  ~ Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.  ~","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Fairytale Purple Pink Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_ae3aa123-87de-4b68-98a1-dcaa500daf80.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/fairytale-purple-pink-nail-polish,,,,Pink,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,First Crush Light Pink Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_ed7657c8-e5a8-4005-bd4b-172f57adc07a.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/first-crush-light-pink-nail-polish,,,,Pink,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,French Pink Colour Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_b3e8afbb-60f2-4d5a-8b4e-12bae5059761.jpg |~| https://ellementco.com/cdn/shop/files/6_c83bd321-0439-4631-a750-62a77bc4f50f.jpg |~| https://ellementco.com/cdn/shop/files/9_e6ad7c83-2aab-42d7-97d6-d75fdcde70ea.jpg |~| https://ellementco.com/cdn/shop/files/10.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/french-pink-colour-nail-polish,,,,Pink,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Full Moon Metallic Nail Polish,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/FullMoon1.jpg |~| https://ellementco.com/cdn/shop/files/FullMoon3.jpg |~| https://ellementco.com/cdn/shop/files/FullMoon5.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/full-moon-metallic-nail-polish-10ml-1,,,,Silver,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry.Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Golden Hour Nail Polish,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush. Long lasting color in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_81e4e126-65d3-4a82-94e8-cf13094fba30.jpg |~| https://ellementco.com/cdn/shop/files/2_7493f757-f61a-4c35-a3f5-05ef671e8c0a.jpg |~| https://ellementco.com/cdn/shop/files/4_12963133-cf65-4e27-bace-535f54cc8b4c.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/golden-hour-nail-polish-10ml,,,,Metallic Orange,,,,,,,,,,,,,"Dry Manicure (cut, file, shape).  ~ Apply Base Coat, allow it to dry. ~ Apply the first coat of color, allow it to dry.  ~ Apply the second coat of color and allow it to dry.  ~ Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.  ~","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Green Apple Soda Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_2cef60ce-608a-4821-be51-8d933f68f96c.png |~| https://ellementco.com/cdn/shop/files/Greenapplesoda.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/green-apple-soda-9-free-breathable-nail-polish-lacquer-10-ml,,,,Green,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Hi-Tea Purple Nail Polish 10ml,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/Hi-Tea2.jpg |~| https://ellementco.com/cdn/shop/files/Hi-Tea1.jpg |~| https://ellementco.com/cdn/shop/files/Hi-Tea3.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/hi-tea-purple-nail-polish-10ml-1,,,,Purple,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry.Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Merlot Deep Maroon Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1.1_a61d4639-a5f9-4f48-be90-beede8e4a25b.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/merlot-deep-maroon-nail-polish,,,,Maroon,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Milky Way Nail Polish,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene. ~ Easy & mess-free application with our signature round cut brush. Long lasting color in 2 coats. Goes on easily and dries quickly. ~ Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_d623bb64-50e2-4c36-8cfb-60fe6457355b.jpg |~| https://ellementco.com/cdn/shop/files/2_76a4f252-b52d-4c85-ad40-c016b02a428c.jpg |~| https://ellementco.com/cdn/shop/files/4_bd219110-496f-4b07-a690-f0259f6746fe.jpg |~| https://ellementco.com/cdn/shop/files/38CA64CE-7514-4402-BF2C-E057E436EA12.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/milky-way-nail-polish-10ml,,,,Metallic White,,,,,,,,,,,,,"Dry Manicure (cut, file, shape).  ~ Apply Base Coat, allow it to dry. ~ Apply the first coat of color, allow it to dry.  ~ Apply the second coat of color and allow it to dry.  ~ Complete your manicure with a Gloss or Matte Top coat for extra shine & volume. ~","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Monster Purple Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_d3201ef6-7a09-4bef-a262-c7d3b38d9cf0.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/monster-purple-nail-polish,,,,Purple,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Mudbath Brown Nude Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/1_af33af7a-b8c7-482b-9f83-5c119aeb6da7.png |~| https://ellementco.com/cdn/shop/files/6_519b6b65-d817-4e83-987b-98cf0dd1d5b7.jpg |~| https://ellementco.com/cdn/shop/files/11.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/mudbath-brown-nude-nail-polish,,,,Brown,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Nirvana Nail Polish 10ml,,,,,,,,,,,,"Our nail polish is free from hazardous components such as Toluene, Dibutyl Phthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tosylamide, Tri Phenyl Phosphate, Lead, and Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/Nirvana1.jpg |~| https://ellementco.com/cdn/shop/files/Nirvana7.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/nirvana-nail-polish-10ml,,,,Deep Maroon,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry.Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
Nails,Vegan Nail Polishes,,,250,,,,,,,,,,,,,,,Pink Champagne Metallic Nail Polish,,,,,,,,,,,,"Toxin free nail polish. Free from Toluene, Dibutyl Pthalate, Formaldehyde, Formaldehyde Resin, Camphor, Ethyl Tossylamide, Tri Phenyl Phosphate, Lead, Xylene.Easy & mess-free application with our signature round cut brush.Long lasting colour in 2 coats. Goes on easily and dries quickly.Does not leave yellow stains on the nail bed. Helps maintains healthy & strong nails.",https://ellementco.com/cdn/shop/files/8906101305131Image2.png |~| https://ellementco.com/cdn/shop/files/DD321EDE-2D48-4F8E-97FE-89D27A4287AE.jpg |~| https://ellementco.com/cdn/shop/files/F81D9A82-9446-4A5D-AAEB-6CA0BFE3F63B.jpg,https://ellementco.com//collections/vegan-nail-polishes/products/pink-champagne-rose-gold-metallic-nail-polish,,,,Rose Gold,,,,,,,,,,,,,"Dry Manicure (cut, file, shape). Apply Base Coat, allow it to dry. Apply the first coat of colour, allow it to dry. Apply the second coat of colour and allow it to dry. Complete your manicure with a Gloss or Matte Top coat for extra shine & volume.","Nitrocellulose, Polyester Resin Acetyl tri butyl citrate, Ethyl Acetate, Butyl Acetate, Iso-Propyl Alcohol, n-Butyl Alcohol, Phenaxy Methanol Acetate, Acrylate Co Polymer, Steary Iconium, Hectorite."
